id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
890555623158431748,890555623158431748,1.50116E+12,7/27/2017 2:53,-1000,,i hate get so sad to the point where my body completely shut down and all i can do be just lay there and think about all my problems,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,4,2,https://twitter.com/depressingmsgs/status/890555623158431748,[],[],0,,FALSE,20587,61,13796,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
882865656516886528,882865656516886528,1.49933E+12,7/5/2017 21:35,-1000,,i already know i be not good enough,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,21,https://twitter.com/depressingmsgs/status/882865656516886528,[],[],0,,FALSE,17100,49,12751,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
882857702195474433,882857702195474433,1.49932E+12,7/5/2017 21:04,-1000,,sleep be so hard when you cannot stop think,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,21,https://twitter.com/depressingmsgs/status/882857702195474433,[],[],0,,FALSE,15475,37,10848,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
882069450928791552,882069450928791552,1.49914E+12,7/3/2017 16:51,-1000,,i be not the same anymore i will admit it a lot of shit get to me,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,16,https://twitter.com/depressingmsgs/status/882069450928791552,[],[],0,,FALSE,15113,26,10613,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
881570327477669888,881570327477669888,1.49902E+12,7/2/2017 7:48,-1000,,social anxiety suck you unintentionally make yourself sad you feel alone even when you be not and sometimes you do not even know what be wrong,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,7,https://twitter.com/depressingmsgs/status/881570327477669888,[],[],0,,FALSE,12055,24,7147,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
881544884271726594,881544884271726594,1.49901E+12,7/2/2017 6:07,-1000,,i say sorry a lot because i secretly feel that everything be my fault,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,6,https://twitter.com/depressingmsgs/status/881544884271726594,[],[],0,,FALSE,13742,44,8694,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
833660222023442432,833660222023442432,1.4876E+12,2/20/2017 2:51,-1000,,it suck do not it feel like you be not good enough no matter how hard you try,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,2,https://twitter.com/depressingmsgs/status/833660222023442432,[],[],0,,FALSE,32345,202,24881,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
833198735286898688,833198735286898688,1.48749E+12,2/18/2017 20:17,-1000,,depression be not always sadness it can also be emptiness anger tiredness or loneliness sometimes a cry for help be not so visible,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,20,https://twitter.com/depressingmsgs/status/833198735286898688,[],[],0,,FALSE,17864,44,11282,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
833183115753328640,833183115753328640,1.48748E+12,2/18/2017 19:15,-1000,,do you ever feel physically sick because you know you be not good enough for anyone and cannot do anything right no matter how hard you try,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,19,https://twitter.com/depressingmsgs/status/833183115753328640,[],[],0,,FALSE,13066,51,8074,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
833159293532639233,833159293532639233,1.48748E+12,2/18/2017 17:40,-1000,,i wish someone be afraid to lose me i be always scar of lose people that i love but i doubt anyone would fight to keep me in their life,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,17,https://twitter.com/depressingmsgs/status/833159293532639233,[],[],0,,FALSE,14955,74,9061,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
831488867609899008,831488867609899008,1.48708E+12,2/14/2017 3:02,-1000,,i be just so tire of this my body be tire my mind be a mess i just really want to lay in bed and never get up i be just so tire of life,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,2,3,https://twitter.com/depressingmsgs/status/831488867609899008,[],[],0,,FALSE,13520,37,10218,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
823516773903253505,823516773903253505,1.48518E+12,1/23/2017 3:04,-1000,,sometimes i be disappoint in myself because i know i be better than the choices i make and the things i choose to deal with,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,3,https://twitter.com/depressingmsgs/status/823516773903253505,[],[],0,,FALSE,8282,12,5719,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
823440038889328641,823440038889328641,1.48516E+12,1/22/2017 21:59,-1000,,you can only be so strong for so long until you reach a point where you break physically mentally emotional,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,21,https://twitter.com/depressingmsgs/status/823440038889328641,[],[],0,,FALSE,11486,17,7855,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
821171673084764161,821171673084764161,1.48462E+12,1/16/2017 15:45,-1000,,my biggest mistake ever be think that people care for me as much as i do for them but in reality it be almost always one side,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,15,https://twitter.com/depressingmsgs/status/821171673084764161,[],[],0,,FALSE,9684,29,6556,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
818111584027348995,818111584027348995,1.48389E+12,1/8/2017 5:06,-1000,,i do not tweet for sympathy or attention i express my thoughts and feel this be my outlet where i can say stuff without feel judge,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,5,https://twitter.com/depressingmsgs/status/818111584027348995,[],[],0,,FALSE,8494,24,7679,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
818102729130188802,818102729130188802,1.48389E+12,1/8/2017 4:31,-1000,,when i die do not go to my grave and sit there tell me how much you love and miss me those be the things i need to hear when i be alive,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,4,https://twitter.com/depressingmsgs/status/818102729130188802,[],[],0,,FALSE,11387,38,7372,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
815957694334976000,815957694334976000,1.48337E+12,1/2/2017 6:27,-1000,,i truly feel like everything i say or do be always wrong like i be a total disappointment to everyone and all i ever do be let people down,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,6,https://twitter.com/depressingmsgs/status/815957694334976000,[],[],0,,FALSE,9584,29,6868,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
815952651934310400,815952651934310400,1.48337E+12,1/2/2017 6:07,-1000,,i overthink a lot i be sensitive and clingy but i really do try my hardest to be good enough so i be sorry if that be not enough,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,6,https://twitter.com/depressingmsgs/status/815952651934310400,[],[],0,,FALSE,10135,19,7021,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
810123450853433344,810123450853433344,1.48198E+12,12/17/2016 4:04,-1000,,do you ever just sit there and realize that you mean nothing to anyone and you start feel lose alone and unloved and truly unwanted,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,4,https://twitter.com/depressingmsgs/status/810123450853433344,[],[],0,,FALSE,10052,46,6068,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
809746306348351488,809746306348351488,1.48189E+12,12/16/2016 3:05,-1000,,she pretend like nothing happen because she want people to see her strong only she know how painful emotionaly mentally she really be,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,3,https://twitter.com/depressingmsgs/status/809746306348351488,[],[],0,,FALSE,7679,12,5060,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
807259803642757120,807259803642757120,1.4813E+12,12/9/2016 6:25,-1000,,be sad for no reason be worse than be sad for a reason because there be absolutely nothing you can do to make yourself feel better,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,6,https://twitter.com/depressingmsgs/status/807259803642757120,[],[],0,,FALSE,7790,15,5041,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
784152586685288450,784152586685288450,1.47579E+12,10/6/2016 12:05,-1000,,i prefer to distance myself whenever i be mad because i turn into the most heartless person you will ever meet and you be go hate me for that,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,4,12,https://twitter.com/depressingmsgs/status/784152586685288450,[],[],0,,FALSE,7033,16,4863,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
756143859424370688,756143859424370688,1.46911E+12,7/21/2016 5:08,-1000,,i be sorry for be annoy when i want to talk needy because i miss you emotional when i care and insecure because i be afraid to lose you,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,4,5,https://twitter.com/depressingmsgs/status/756143859424370688,[],[],0,,FALSE,7650,26,4808,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
754987855814864896,754987855814864896,1.46884E+12,7/18/2016 0:35,-1000,,why be you sad i do not know no reason oh no there be plenty of reason i be just not really sure which one it be this time,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,0,https://twitter.com/depressingmsgs/status/754987855814864896,[],[],0,,FALSE,8561,17,5747,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
754261712560279552,754261712560279552,1.46866E+12,7/16/2016 0:29,-1000,,do you ever feel ok but your sad at the same time you just want to talk to someone and hug them but you feel annoy so you just stay quiet,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,0,https://twitter.com/depressingmsgs/status/754261712560279552,[],[],0,,FALSE,7526,26,4735,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
749915835448176640,749915835448176640,1.46763E+12,7/4/2016 0:40,-1000,,she might be laugh but deep inside she be hurt she be try to get her mind off things that make her upset by pretend to be fine,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,0,https://twitter.com/depressingmsgs/status/749915835448176640,[],[],0,,FALSE,6893,9,4666,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
749869790924124161,749869790924124161,1.46762E+12,7/3/2016 21:37,-1000,,i literally notice the smallest of change in how people treat me and i overthink into think everyone hat me,en,['growingupwithanxiety'],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,21,https://twitter.com/depressingmsgs/status/749869790924124161,[],[],0,,FALSE,7939,18,5044,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
748943906516062208,748943906516062208,1.4674E+12,7/1/2016 8:18,-1000,,you unintentionally make yourself sad you feel alone even when you be not and sometimes you do not even know what be wrong,en,['growingupwithanxiety'],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,8,https://twitter.com/depressingmsgs/status/748943906516062208,[],[],0,,FALSE,10153,8,6416,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
748934716632342528,748934716632342528,1.46739E+12,7/1/2016 7:42,-1000,,people think you be rude or always in a bad mood,en,['growingupwithanxiety'],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,7,https://twitter.com/depressingmsgs/status/748934716632342528,[],[],0,,FALSE,6257,7,4478,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
748897801648508928,748897801648508928,1.46739E+12,7/1/2016 5:15,-1000,,it be easier just to say i be fine when somebody ask if you be okay because sometimes it be not possible to explain why you be not,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,5,https://twitter.com/depressingmsgs/status/748897801648508928,[],[],0,,FALSE,5813,15,3948,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
741457887600345088,741457887600345088,1.46561E+12,6/10/2016 16:31,-1000,,do you ever just make up scenarios in your head that you know will never happen but it make you so happy so you just keep on imagine them,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,16,https://twitter.com/depressingmsgs/status/741457887600345088,[],[],0,,FALSE,5933,36,3522,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
741443750308646912,741443750308646912,1.46561E+12,6/10/2016 15:35,-1000,,oh ok actually mean my heart just get rip into a million piece but i will not tell you because you would not care how i feel anyway,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,15,https://twitter.com/depressingmsgs/status/741443750308646912,[],[],0,,FALSE,6298,9,3854,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
738757407031975937,738757407031975937,1.46497E+12,6/3/2016 5:41,-1000,,i never really know where i stand in some people life one minute they treat me like i be something special then nothing the next,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,5,https://twitter.com/depressingmsgs/status/738757407031975937,[],[],0,,FALSE,7354,18,5344,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
738638040126480384,738638040126480384,1.46494E+12,6/2/2016 21:46,-1000,,the worst feel be when you find out you do not mean as much to someone as you think you do and you look so stupid for care too much,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,4,21,https://twitter.com/depressingmsgs/status/738638040126480384,[],[],0,,FALSE,6844,17,4571,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
736938164070154240,736938164070154240,1.46453E+12,5/29/2016 5:12,-1000,,every night i think about all the mistake i have make and how much i regret make those decisions because my life could have be different,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,5,https://twitter.com/depressingmsgs/status/736938164070154240,[],[],0,,FALSE,5492,16,4079,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
736926960220143619,736926960220143619,1.46453E+12,5/29/2016 4:27,-1000,,the worst type of cry be at night when everyone be asleep and you have to control it with your hand over your mouth to not make a sound,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,4,https://twitter.com/depressingmsgs/status/736926960220143619,[],[],0,,FALSE,7599,29,4597,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
734387620378226688,734387620378226688,1.46393E+12,5/22/2016 4:17,-1000,,sometimes it be better to keep silent than to tell others how you feel because it hurt know they can hear you but not understand you,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,4,https://twitter.com/depressingmsgs/status/734387620378226688,[],[],0,,FALSE,5639,12,4360,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
734292422335696896,734292422335696896,1.4639E+12,5/21/2016 21:58,-1000,,i hate get flashbacks from things you do not want to remember it feel like your heart suddenly drop and anxiety start take you over,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,21,https://twitter.com/depressingmsgs/status/734292422335696896,[],[],0,,FALSE,5051,9,3668,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
734003686309957633,734003686309957633,1.46384E+12,5/21/2016 2:51,-1000,,i be sorry i have trust issue but when you give someone everything and they toss it away like nothing something inside of you break,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,2,https://twitter.com/depressingmsgs/status/734003686309957633,[],[],0,,FALSE,4700,8,3130,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
733651693775118336,733651693775118336,1.46375E+12,5/20/2016 3:32,-1000,,i need someone who will understand how unstable i be sometimes be alone can be dangerous for me but other time its exactly what i need,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,3,https://twitter.com/depressingmsgs/status/733651693775118336,[],[],0,,FALSE,4381,10,3158,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
724910679011000320,724910679011000320,1.46167E+12,4/26/2016 0:39,-1000,,my only relief be to sleep when i be sleep i be not sad i be not angry i be not scar i be not hurt i be not lonely i be just nothing,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,2,0,https://twitter.com/depressingmsgs/status/724910679011000320,[],[],0,,FALSE,5332,20,3958,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
724427369256095745,724427369256095745,1.46155E+12,4/24/2016 16:38,-1000,,i hate this feel like i be here but i be notlike someone care but they do not it be like i belong somewhere anywhere but here,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,16,https://twitter.com/depressingmsgs/status/724427369256095745,[],[],0,,FALSE,3246,2,2369,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
723869011205824513,723869011205824513,1.46142E+12,4/23/2016 3:39,-1000,,have you ever want to cry but no tear come out so you just stare blankly into space while feel your heart break into a million piece,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,3,https://twitter.com/depressingmsgs/status/723869011205824513,[],[],0,,FALSE,5335,11,3574,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
723692740836347904,723692740836347904,1.46138E+12,4/22/2016 15:59,-1000,,i feel myself change i do not laugh the same anymore i do not smile the same or talk the same i be just so tire and mentally exhaust,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,15,https://twitter.com/depressingmsgs/status/723692740836347904,[],[],0,,FALSE,4984,8,3529,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
718749098447212544,718749098447212544,1.4602E+12,4/9/2016 0:35,-1000,,pain change people it make them trust less overthink more and shut people out,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,0,https://twitter.com/depressingmsgs/status/718749098447212544,[],[],0,,FALSE,4104,7,3371,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
718714260914724864,718714260914724864,1.46019E+12,4/8/2016 22:16,-1000,,nothing hurt more then be ignore replace forget lie to,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,22,https://twitter.com/depressingmsgs/status/718714260914724864,[],[],0,,FALSE,4260,16,3462,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
717750715783864320,717750715783864320,1.45996E+12,4/6/2016 6:28,-1000,,you think you be do okay and then suddenly it be a nighttime and you be alone and you be not really sure how to distract yourself anymore,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,6,https://twitter.com/depressingmsgs/status/717750715783864320,[],[],0,,FALSE,4714,6,3370,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
717689896341622785,717689896341622785,1.45995E+12,4/6/2016 2:26,-1000,,all the things i do wrong 1 i rely on someone for my happiness 2 i love people more than i love myself 3 i never ask for help,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,2,https://twitter.com/depressingmsgs/status/717689896341622785,[],[],0,,FALSE,4185,9,2857,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
714043421007065088,714043421007065088,1.45908E+12,3/27/2016 0:56,-1000,,we hide behind a fake smile to mask the pain but sometimes we wish someone would look closely enough and see how break we really be inside,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,0,https://twitter.com/depressingmsgs/status/714043421007065088,[],[],0,,FALSE,4287,10,3306,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
713941169525301248,713941169525301248,1.45905E+12,3/26/2016 18:10,-1000,,type haha when you cannot even smile act like you be happy when all you want to do be cry tell everyone you be okay when you be not,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,18,https://twitter.com/depressingmsgs/status/713941169525301248,[],[],0,,FALSE,4001,10,2969,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
713634174196842496,713634174196842496,1.45898E+12,3/25/2016 21:50,-1000,,do you ever feel the need to ask someone if they actually still want you in their life because it always feel like they do not really care,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,21,https://twitter.com/depressingmsgs/status/713634174196842496,[],[],0,,FALSE,3998,6,2937,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
